SalesID,EmployeeID,ProductName,Quantity,UnitPrice,SalesDate,Region
9712,342,USB Drive,2,500,2025-03-21,North
9713,524,Webcam,33,800,2025-06-13,East
9714,704,Monitor,34,100,2024-12-06,North
9715,503,Headphones,90,500,2025-06-25,South
9716,6,Router,98,500,2025-08-31,Southwest
9717,821,Laptop,38,1000,2025-08-15,South
9718,144,Mouse,78,500,2025-06-17,East
9719,858,Headphones,95,500,2025-01-23,East
9720,261,Headphones,20,25,2025-02-13,North
9721,585,USB Drive,10,25,2025-03-10,North
9722,686,External HDD,84,25,2025-07-30,Southwest
9723,232,Printer,33,75,2025-11-01,Southwest
9724,270,Webcam,45,50,2025-06-25,West
9725,940,Webcam,60,1000,2025-10-04,West
9726,447,Headphones,66,25,2024-11-28,South
9727,874,Headphones,61,1200,2025-08-07,Southwest
9728,222,External HDD,51,100,2025-08-05,East
9729,52,Headphones,12,1000,2025-01-27,Northeast
9730,116,Webcam,80,100,2025-03-24,Central
9731,538,Keyboard,9,500,2025-03-02,South
9732,565,Headphones,11,800,2025-01-08,South
9733,877,Router,21,1200,2025-05-21,North
9734,541,Keyboard,76,400,2025-03-27,East
9735,19,External HDD,68,75,2025-07-22,South
9736,815,USB Drive,26,1200,2024-12-24,South
9737,392,Monitor,63,2000,2025-11-10,Southwest
9738,791,Headphones,19,500,2025-04-19,Central
9739,629,External HDD,17,100,2024-12-13,South
9740,618,Printer,44,2000,2025-11-10,North
9741,419,USB Drive,61,500,2025-04-10,Central
9742,991,Printer,1,500,2024-11-28,West
9743,309,Printer,72,500,2024-11-24,North
9744,739,Mouse,58,75,2024-12-10,Central
9745,864,External HDD,94,1200,2025-07-09,East
9746,186,External HDD,41,400,2025-06-12,South
9747,261,Router,24,50,2025-03-09,Central
9748,528,Mouse,43,100,2025-02-04,North
9749,273,Monitor,81,500,2025-09-15,Central
9750,160,Mouse,94,800,2025-10-28,North
9751,870,Monitor,9,50,2025-02-26,North
9752,762,Keyboard,66,1200,2025-08-26,North
9753,224,USB Drive,90,50,2025-03-29,North
9754,256,Headphones,32,400,2025-09-17,South
9755,180,USB Drive,91,1000,2025-06-29,Southwest
9756,20,Mouse,41,800,2025-08-02,Northeast
9757,624,Monitor,11,50,2025-07-18,West
9758,632,Webcam,65,1200,2025-03-30,Northeast
9759,706,Headphones,18,500,2025-08-31,Southwest
9760,468,Mouse,8,25,2024-12-27,South
9761,623,USB Drive,27,50,2025-09-08,West
9762,210,Mouse,82,50,2025-06-12,East
9763,513,Router,9,500,2025-05-06,West
9764,58,USB Drive,2,2000,2025-01-25,Central
9765,93,Keyboard,81,500,2025-03-22,South
9766,221,Webcam,75,500,2025-11-13,Central
9767,723,Headphones,46,25,2025-05-12,Southwest
9768,940,Router,70,500,2025-09-20,West
9769,232,Keyboard,5,1000,2024-12-20,South
9770,774,Mouse,12,100,2025-09-19,East
9771,364,Mouse,44,1000,2025-10-22,North
9772,615,Monitor,42,75,2025-11-19,East
9773,562,Laptop,99,500,2025-07-27,Southwest
9774,374,Router,88,1200,2025-07-27,East
9775,622,Keyboard,30,25,2025-07-26,Northeast
9776,456,Headphones,52,100,2025-01-03,Central
9777,88,Mouse,81,50,2025-09-28,Northeast
9778,20,External HDD,47,2000,2025-03-21,West
9779,14,Keyboard,36,1000,2025-03-11,Northeast
9780,133,Headphones,70,400,2025-04-10,Northeast
9781,937,USB Drive,32,400,2025-04-30,West
9782,808,Mouse,98,100,2025-08-16,Central
9783,34,Keyboard,44,500,2025-07-14,Southwest
9784,892,External HDD,16,1000,2025-11-08,North
9785,208,Printer,71,2000,2025-08-18,Northeast
9786,813,External HDD,96,75,2025-01-16,Northeast
9787,199,Keyboard,17,400,2025-10-14,Southwest
9788,592,Printer,32,2000,2025-05-22,Central
9789,583,USB Drive,14,1200,2025-11-16,Central
9790,155,Mouse,26,500,2025-03-12,Central
9791,590,Router,73,100,2025-09-15,Northeast
9792,78,External HDD,13,1200,2025-01-20,South
9793,172,Router,89,75,2025-09-08,West
9794,289,Router,12,25,2024-12-05,South
9795,545,USB Drive,45,1200,2025-02-06,West
9796,812,Monitor,16,100,2025-09-28,Southwest
9797,788,Headphones,94,75,2025-07-28,Central
9798,879,USB Drive,52,400,2025-05-24,Southwest
9799,420,Headphones,21,50,2025-10-29,Central
9800,7,Printer,24,100,2025-06-29,Southwest
9801,160,External HDD,43,25,2024-12-14,East
9802,240,Headphones,5,50,2025-02-08,Southwest
9803,963,Headphones,33,1000,2024-11-28,West
9804,423,Headphones,31,1000,2025-04-29,West
9805,989,Monitor,9,1200,2025-02-18,Southwest
9806,536,USB Drive,35,75,2024-12-23,West
9807,726,Mouse,8,75,2024-12-18,North
9808,70,Printer,75,800,2025-05-21,South
9809,880,Monitor,17,75,2025-03-25,South
9810,216,Keyboard,80,1000,2025-04-29,Central
9811,104,Printer,20,50,2025-07-28,West
9812,727,External HDD,91,400,2025-01-24,Northeast
9813,54,USB Drive,78,100,2025-05-24,Central
9814,806,Keyboard,22,100,2024-12-21,East
9815,330,Monitor,54,50,2025-08-15,East
9816,848,Monitor,71,25,2024-12-09,Central
9817,203,Printer,75,400,2025-11-06,Central
9818,288,USB Drive,81,75,2025-10-12,East
9819,45,External HDD,77,75,2025-04-15,Northeast
9820,829,Monitor,81,100,2025-03-22,Southwest
9821,198,External HDD,75,400,2025-06-06,Northeast
9822,216,Laptop,68,1000,2025-10-14,Southwest
9823,481,Router,80,400,2025-02-12,West
9824,309,USB Drive,31,1000,2025-05-05,West
9825,896,Monitor,85,50,2025-11-21,Northeast
9826,435,External HDD,97,100,2025-05-24,Northeast
9827,332,Printer,13,1000,2025-11-19,North
9828,696,Mouse,29,50,2025-08-15,West
9829,27,External HDD,79,2000,2025-06-06,North
9830,166,Printer,10,25,2025-05-13,West
9831,318,Webcam,33,800,2024-12-24,Northeast
9832,274,USB Drive,15,25,2025-08-06,East
9833,383,USB Drive,77,1000,2025-10-16,West
9834,365,Mouse,35,800,2025-06-05,West
9835,103,Mouse,54,2000,2025-01-20,Central
9836,960,Monitor,21,100,2025-08-24,Northeast
9837,503,Webcam,30,2000,2025-11-09,Central
9838,845,Monitor,46,100,2025-05-30,Northeast
9839,373,Webcam,42,1000,2025-03-11,Northeast
9840,616,Headphones,71,2000,2025-10-31,Central
9841,926,Webcam,49,100,2025-02-02,Northeast
9842,245,Router,24,1200,2025-11-09,South
9843,817,Webcam,80,100,2025-08-05,North
9844,169,Webcam,69,500,2025-07-09,West
9845,628,External HDD,6,800,2025-02-18,Northeast
9846,653,Headphones,2,800,2025-06-06,East
9847,418,Headphones,3,400,2025-09-30,Central
9848,356,Printer,53,800,2025-07-04,North
9849,478,Laptop,10,1000,2025-02-27,Southwest
9850,125,Webcam,24,2000,2025-08-16,Southwest
9851,537,Laptop,33,2000,2025-05-28,Northeast
9852,706,External HDD,84,100,2025-08-25,Southwest
9853,896,Printer,22,100,2025-11-05,North
9854,612,Router,61,50,2025-08-23,South
9855,402,Webcam,96,50,2025-09-03,West
9856,517,Router,94,2000,2025-10-05,South
9857,531,Mouse,67,1000,2025-07-02,Central
9858,682,Router,4,1200,2025-02-12,West
9859,786,Monitor,51,2000,2025-05-11,West
9860,254,Keyboard,4,1200,2025-07-30,Northeast
9861,121,Laptop,39,75,2024-11-24,North
9862,32,Laptop,31,25,2025-09-17,Northeast
9863,661,External HDD,57,2000,2025-05-24,North
9864,778,Mouse,73,50,2025-01-09,North
9865,37,Laptop,30,1000,2025-04-14,South
9866,689,Mouse,93,75,2025-05-09,Southwest
9867,342,Keyboard,89,50,2025-08-09,West
9868,13,Monitor,39,100,2025-10-05,Central
9869,183,Router,99,400,2025-10-07,East
9870,657,USB Drive,25,50,2025-11-01,Northeast
9871,265,Headphones,58,75,2025-02-16,East
9872,88,Headphones,36,500,2025-11-14,South
9873,940,Webcam,11,25,2024-12-26,South
9874,462,Laptop,90,50,2025-08-12,Central
9875,46,Webcam,46,800,2025-07-04,West
9876,392,Webcam,89,50,2025-10-13,North
9877,119,Headphones,21,400,2025-04-09,West
9878,933,Printer,2,100,2025-07-25,South
9879,531,Router,74,25,2024-12-14,South
9880,447,Printer,39,400,2025-06-07,West
9881,732,Printer,99,100,2025-11-07,Northeast
9882,942,Headphones,33,1000,2025-08-21,East
9883,745,Router,31,50,2025-05-24,South
9884,606,Printer,4,400,2024-12-12,Northeast
9885,967,USB Drive,67,2000,2025-02-18,Central
9886,763,Keyboard,69,1200,2025-03-20,Southwest
9887,762,Router,81,1200,2025-09-07,North
9888,794,Printer,13,75,2024-11-27,South
9889,744,USB Drive,65,2000,2025-08-04,Southwest
9890,46,Monitor,45,100,2025-06-14,South
9891,886,Router,39,2000,2025-10-14,Northeast
9892,508,Webcam,87,25,2025-10-07,Southwest
9893,558,Router,89,50,2025-03-28,Southwest
9894,971,Monitor,53,500,2025-08-22,North
9895,526,Printer,31,1200,2025-06-22,Central
9896,597,Mouse,13,500,2025-08-05,West
9897,831,Router,1,25,2025-10-21,Southwest
9898,840,Printer,98,400,2025-09-02,East
9899,3,Monitor,29,100,2025-03-22,Southwest
9900,28,Mouse,61,500,2025-02-21,Northeast
9901,381,USB Drive,95,100,2025-11-03,South
9902,157,USB Drive,72,1000,2025-03-07,West
9903,855,Headphones,2,1000,2025-06-03,Southwest
9904,914,Headphones,12,800,2025-04-28,Northeast
9905,931,External HDD,56,2000,2025-09-20,Central
9906,511,Webcam,97,50,2025-04-26,Central
9907,333,Laptop,94,1000,2025-08-03,South
9908,844,Monitor,41,50,2025-08-13,North
9909,687,Laptop,27,25,2024-12-10,Central
9910,114,Headphones,89,1200,2025-08-15,North
9911,389,Headphones,38,400,2025-01-21,North
9912,487,Monitor,97,500,2025-07-10,Southwest
9913,843,Router,52,25,2025-07-15,Central
9914,250,External HDD,80,25,2024-11-30,Southwest
9915,571,Printer,32,1000,2025-03-13,Central
9916,715,Keyboard,88,2000,2025-11-14,Southwest
9917,315,Headphones,2,2000,2025-03-27,North
9918,239,Webcam,66,400,2025-08-16,Northeast
9919,234,Headphones,20,50,2025-09-20,Northeast
9920,303,External HDD,57,800,2025-07-07,East
9921,607,Headphones,62,25,2025-07-11,Central
9922,991,External HDD,91,100,2025-02-20,East
9923,653,Printer,86,25,2025-08-10,North
9924,334,Printer,48,1000,2024-12-01,Central
9925,113,Keyboard,83,400,2024-12-19,Southwest
9926,621,Headphones,7,50,2025-01-24,North
9927,362,Monitor,67,100,2025-08-04,South
9928,857,Webcam,50,50,2025-07-06,Central
9929,801,Keyboard,34,1000,2025-10-05,West
9930,97,Printer,87,500,2025-10-18,South
9931,958,Monitor,69,1200,2025-08-10,Southwest
9932,847,Monitor,67,500,2025-09-06,West
9933,16,Headphones,88,50,2025-07-21,South
9934,556,Webcam,91,75,2025-06-21,North
9935,954,Mouse,34,50,2025-03-18,Northeast
9936,376,Printer,43,75,2025-02-19,Central
9937,742,External HDD,21,75,2025-05-25,West
9938,390,Monitor,12,1200,2025-08-13,Central
9939,620,USB Drive,32,1000,2025-02-26,East
9940,217,USB Drive,47,400,2025-05-07,West
9941,399,Printer,86,800,2025-08-03,East
9942,260,Mouse,98,100,2024-11-30,East
9943,824,USB Drive,87,1000,2025-11-18,West
9944,320,Laptop,55,400,2025-03-13,North
9945,196,Mouse,65,2000,2025-11-16,North
9946,478,Headphones,68,2000,2025-06-26,Southwest
9947,418,External HDD,17,75,2025-04-10,East
9948,475,USB Drive,26,25,2025-05-11,South
9949,607,Keyboard,95,75,2025-02-12,Southwest
9950,568,Printer,33,75,2025-02-27,West
9951,544,Router,64,400,2025-10-13,Southwest
9952,231,Headphones,92,400,2025-09-08,Central
9953,884,Keyboard,10,800,2025-10-21,Central
9954,521,USB Drive,46,75,2025-07-26,Southwest
9955,703,Monitor,73,1000,2025-08-14,South
9956,873,Laptop,90,50,2024-12-21,South
9957,200,Headphones,51,2000,2025-11-17,West
9958,846,External HDD,34,1200,2025-09-20,South
9959,673,Monitor,14,50,2025-03-31,North
9960,599,USB Drive,41,500,2025-07-27,North
9961,21,External HDD,90,1000,2025-04-28,Central
9962,311,Router,95,50,2025-01-17,East
9963,588,Router,38,25,2025-10-02,Central
9964,953,Headphones,48,500,2025-06-08,Southwest
9965,898,Webcam,43,400,2025-05-16,East
9966,653,USB Drive,28,2000,2025-05-15,West
9967,638,Printer,41,100,2025-03-15,South
9968,763,Mouse,56,1000,2025-04-26,West
9969,900,Router,81,2000,2025-07-14,East
9970,596,Laptop,76,2000,2025-07-11,West
9971,434,Webcam,91,500,2025-02-16,South
9972,371,Webcam,65,400,2025-10-18,East
9973,560,USB Drive,60,400,2025-06-03,Central
9974,891,Mouse,97,2000,2024-11-23,East
9975,78,Webcam,13,800,2025-07-24,Northeast
9976,542,Webcam,69,1000,2025-03-24,West
9977,285,Router,52,50,2025-10-18,West
9978,648,External HDD,43,1000,2025-11-04,Central
9979,140,Headphones,92,100,2025-06-25,East
9980,553,USB Drive,88,800,2024-12-23,Northeast
9981,998,USB Drive,84,25,2025-06-27,East
9982,282,Headphones,40,400,2024-11-24,East
9983,562,USB Drive,42,25,2025-07-20,North
9984,258,Keyboard,37,500,2024-12-20,Northeast
9985,823,USB Drive,84,1000,2025-10-07,East
9986,360,Webcam,23,400,2024-12-14,Northeast
9987,440,Webcam,67,100,2025-09-09,West
9988,270,Mouse,69,1200,2024-12-09,Northeast
9989,134,Mouse,79,75,2025-10-01,West
9990,746,USB Drive,69,400,2025-05-09,Northeast
9991,640,Laptop,98,100,2025-03-10,Northeast
9992,104,Router,58,400,2025-02-07,Central
9993,766,Keyboard,46,500,2024-12-15,West
9994,95,Webcam,87,75,2025-06-22,Southwest
9995,849,Keyboard,47,50,2025-09-27,Central
9996,729,Router,17,1000,2025-07-12,Southwest
9997,573,Printer,9,400,2025-09-15,Southwest
9998,480,USB Drive,68,25,2025-01-13,Central
9999,780,Laptop,94,100,2024-12-21,Northeast
10000,241,Monitor,78,400,2025-11-05,West
10001,13,Headphones,30,500,2025-09-29,East
10002,147,USB Drive,95,400,2025-09-15,North
10003,940,USB Drive,61,400,2025-09-30,South
10004,752,Headphones,65,1200,2025-08-22,South
10005,601,Laptop,58,2000,2024-12-03,Southwest
10006,95,Headphones,27,1200,2025-11-12,South
10007,827,Headphones,66,500,2024-12-20,Southwest
10008,293,Monitor,45,100,2025-08-20,West
10009,25,Webcam,40,1200,2025-06-12,East
10010,272,External HDD,61,1000,2025-11-22,South
10011,505,Printer,41,800,2024-12-08,East
10012,166,Headphones,74,400,2024-12-30,Central
10013,939,External HDD,88,50,2025-08-13,South
10014,762,Headphones,84,50,2025-07-02,South
10015,87,Keyboard,42,25,2025-11-21,North
10016,654,External HDD,62,50,2025-02-08,West
10017,646,Monitor,80,400,2024-12-09,West
10018,985,Keyboard,38,800,2025-09-19,Southwest
10019,791,Keyboard,60,500,2025-09-16,Southwest
10020,638,Webcam,49,2000,2025-04-16,Northeast
10021,828,External HDD,18,25,2025-08-19,Central
10022,491,Printer,99,1200,2025-06-19,North
10023,908,Headphones,94,1200,2025-07-24,Southwest
10024,141,Laptop,5,400,2025-09-30,Northeast
10025,868,Laptop,11,400,2025-04-08,Northeast
10026,103,Keyboard,4,100,2025-07-31,North
10027,226,Webcam,61,400,2025-03-08,Southwest
10028,902,Mouse,75,1200,2025-09-15,Central
10029,575,Laptop,12,2000,2025-04-29,Northeast
10030,294,USB Drive,49,500,2025-04-17,North
10031,896,Mouse,28,50,2025-07-23,Southwest
10032,306,External HDD,90,50,2025-06-29,North
10033,254,Mouse,34,500,2025-06-06,South
10034,180,Laptop,56,75,2025-07-06,North
10035,40,Printer,65,1200,2025-09-07,Central
10036,776,Mouse,6,75,2025-05-20,North
10037,701,Mouse,33,500,2025-05-19,West
10038,520,USB Drive,47,75,2025-07-29,East
10039,616,Laptop,24,1000,2025-10-01,Northeast
10040,737,Keyboard,34,1000,2025-10-01,Central
10041,546,Headphones,72,400,2025-03-21,Central
10042,236,USB Drive,16,75,2025-04-09,Northeast
10043,463,Webcam,80,50,2025-04-24,Northeast
10044,228,External HDD,16,500,2025-06-28,East
10045,700,Laptop,98,25,2024-12-18,North
10046,825,USB Drive,84,2000,2025-04-26,East
10047,483,Router,14,25,2024-12-08,West
10048,430,USB Drive,59,1200,2025-09-04,Northeast
10049,22,Webcam,62,400,2025-07-14,West
10050,343,Router,90,800,2025-03-01,Central
10051,40,Monitor,66,400,2025-09-07,North
10052,173,Printer,19,1000,2025-09-01,Southwest
10053,439,Webcam,61,1200,2025-04-16,Central
10054,179,Webcam,66,400,2025-03-01,Northeast
10055,598,Printer,26,1200,2025-05-22,North
10056,133,Keyboard,89,400,2025-03-15,East
10057,351,USB Drive,49,1000,2025-01-19,South
10058,525,Laptop,19,1000,2025-02-05,East
10059,540,External HDD,49,1000,2025-02-10,Southwest
10060,506,External HDD,81,100,2025-08-30,Northeast
10061,84,External HDD,30,400,2025-11-22,Southwest
10062,993,Router,76,50,2025-03-08,Southwest
10063,464,Monitor,57,50,2025-06-21,Southwest
10064,830,Webcam,85,75,2025-03-27,Southwest
10065,861,USB Drive,36,2000,2025-11-06,West
10066,343,Mouse,40,1200,2025-10-11,Northeast
10067,280,Webcam,28,75,2025-01-24,South
10068,866,External HDD,97,50,2025-02-27,Central
10069,263,Monitor,46,500,2025-04-04,Southwest
10070,166,Headphones,73,100,2025-06-08,West
10071,293,External HDD,82,2000,2025-06-16,East
10072,509,Keyboard,88,500,2025-01-28,North
10073,580,Webcam,32,500,2025-11-13,Central
10074,226,Laptop,87,25,2025-02-03,Northeast
10075,170,Monitor,58,50,2025-03-05,East
10076,598,Webcam,76,1200,2025-03-01,Central
10077,645,Keyboard,98,50,2024-11-27,South
10078,448,Laptop,26,2000,2025-08-03,Central
10079,690,Webcam,70,400,2025-01-14,North
10080,855,Keyboard,69,500,2025-09-05,Central
10081,502,External HDD,87,500,2025-02-23,Central
10082,764,USB Drive,50,1000,2025-01-05,East
10083,527,USB Drive,79,100,2025-03-12,Southwest
10084,735,External HDD,32,400,2025-08-11,North
10085,379,USB Drive,58,50,2025-01-13,Southwest
10086,201,Headphones,64,1200,2025-10-06,North
10087,619,Printer,77,1000,2025-09-21,North
10088,250,External HDD,28,800,2025-03-11,West
10089,949,External HDD,97,500,2025-02-01,Central
10090,409,External HDD,72,400,2025-05-10,Northeast
10091,601,Printer,80,500,2025-06-01,West
10092,125,Webcam,39,2000,2025-03-27,West
10093,113,Mouse,96,50,2025-07-24,West
10094,981,External HDD,80,400,2025-07-01,Northeast
10095,137,Printer,45,75,2025-08-01,Northeast
10096,759,Laptop,13,25,2025-07-01,Central
10097,496,Router,20,75,2025-10-24,Southwest
10098,678,Router,58,800,2025-08-12,Northeast
10099,150,Webcam,19,2000,2025-03-15,South
10100,875,Printer,75,25,2025-11-12,South
10101,343,Webcam,91,50,2025-08-08,Southwest
10102,945,Webcam,80,500,2025-11-17,Central
10103,580,Monitor,9,800,2025-07-26,North
10104,733,Laptop,77,1200,2025-06-07,Central
10105,783,Laptop,19,1000,2025-05-30,Central
10106,321,Laptop,94,1000,2025-04-03,East
10107,822,Headphones,55,1000,2025-08-14,Central
10108,926,USB Drive,39,400,2025-02-18,Central
10109,861,Laptop,17,800,2025-11-02,Northeast
10110,532,Laptop,62,400,2025-08-13,North
10111,289,Webcam,94,1200,2024-11-30,North
10112,489,Mouse,93,400,2025-01-19,Northeast
10113,492,Mouse,60,500,2025-03-09,Northeast
10114,612,USB Drive,42,50,2025-10-19,North
10115,252,Router,2,25,2025-07-24,East
10116,982,External HDD,50,1000,2025-05-19,West
10117,77,Mouse,67,1200,2025-08-23,North
10118,647,USB Drive,20,500,2025-10-30,Northeast
10119,392,Headphones,1,75,2025-09-10,South
10120,412,Printer,5,1200,2025-10-23,Central
10121,173,Monitor,97,25,2025-03-13,Central
10122,875,Printer,39,500,2025-01-25,North
10123,201,Monitor,87,800,2025-01-23,South
10124,217,Monitor,18,50,2025-08-29,Northeast
10125,376,Router,68,400,2025-06-25,Northeast
10126,720,USB Drive,97,1200,2025-03-25,East
10127,586,USB Drive,90,75,2025-10-31,North
10128,11,Monitor,22,500,2025-08-19,East
10129,799,Router,30,75,2025-07-09,West
10130,768,External HDD,90,1000,2025-02-15,West
10131,12,Printer,1,50,2025-10-25,Northeast
10132,892,Monitor,70,100,2025-06-01,Central
10133,991,Webcam,81,1000,2025-08-26,West
10134,590,Monitor,95,2000,2025-11-09,Southwest
10135,435,Laptop,51,800,2025-05-11,Northeast
10136,684,Headphones,68,75,2025-07-26,Central
10137,608,Printer,74,2000,2025-11-18,Central
10138,818,Keyboard,61,400,2024-12-24,East
10139,373,Laptop,48,50,2025-07-17,Northeast
10140,273,Mouse,53,1000,2025-02-10,West
10141,931,Mouse,34,25,2025-02-13,North
10142,897,External HDD,86,400,2025-06-27,South
10143,925,Monitor,86,50,2025-06-09,East
10144,691,Keyboard,7,50,2025-07-07,Southwest
10145,576,Monitor,39,25,2025-05-19,South
10146,509,Printer,37,2000,2025-01-29,Northeast
10147,132,Laptop,63,1200,2025-10-09,East
10148,855,Laptop,55,400,2025-05-14,Southwest
10149,924,Headphones,15,75,2025-06-11,Northeast
10150,784,USB Drive,83,800,2025-10-16,East
10151,319,Router,74,800,2025-02-13,East
10152,844,USB Drive,62,1000,2025-01-03,West
10153,949,Headphones,68,25,2025-09-18,Central
10154,853,Keyboard,50,800,2025-01-05,Central
10155,621,External HDD,41,75,2025-01-26,Central
10156,785,USB Drive,61,1200,2025-06-18,West
10157,168,Monitor,25,2000,2024-12-06,Northeast
10158,397,Laptop,28,50,2025-10-21,West
10159,180,Keyboard,82,100,2025-06-27,West
10160,58,External HDD,35,2000,2025-10-02,South
10161,480,Mouse,83,50,2025-08-05,South
10162,933,Router,53,2000,2025-08-30,East
10163,591,Monitor,84,100,2025-11-09,East
10164,460,USB Drive,39,400,2025-03-20,Southwest
10165,61,Printer,97,75,2025-09-29,East
10166,369,USB Drive,59,1000,2025-02-21,South
10167,121,External HDD,65,100,2025-05-18,Southwest
10168,719,USB Drive,1,75,2025-03-01,Northeast
10169,546,Monitor,45,1200,2025-11-20,Southwest
10170,582,USB Drive,19,100,2025-08-15,South
10171,17,Headphones,48,50,2025-08-31,Central
10172,496,Printer,49,400,2025-05-30,East
10173,497,USB Drive,73,1200,2025-03-07,North
10174,505,Keyboard,14,1200,2025-05-13,South
10175,532,Printer,67,2000,2025-03-31,Central
10176,969,USB Drive,30,50,2025-08-11,East
10177,315,USB Drive,65,25,2025-02-13,Southwest
10178,69,Mouse,69,800,2025-09-10,Southwest
10179,727,External HDD,87,50,2025-08-10,West
10180,161,USB Drive,6,500,2025-05-26,Central
10181,614,Router,84,2000,2025-05-06,Southwest
10182,888,Monitor,46,2000,2025-08-18,South
10183,718,Router,42,75,2025-05-16,East
10184,145,Laptop,72,100,2025-06-09,Southwest
10185,569,Headphones,61,100,2025-01-14,South
10186,595,Printer,31,75,2025-05-12,Central
10187,993,USB Drive,79,800,2025-11-09,East
10188,385,Monitor,26,2000,2025-09-29,Central
10189,269,USB Drive,58,500,2025-05-30,Central
10190,923,Router,33,1000,2024-11-25,Northeast
10191,454,Headphones,52,400,2025-01-31,Southwest
10192,699,Headphones,32,25,2025-03-30,Northeast
10193,518,Mouse,54,400,2025-10-22,West
10194,865,Headphones,1,800,2025-05-19,East
10195,350,External HDD,5,500,2025-04-21,Southwest
10196,110,Monitor,22,50,2024-12-24,Northeast
10197,483,Mouse,95,2000,2025-05-09,Northeast
10198,407,External HDD,5,50,2025-08-25,East
10199,650,Monitor,8,800,2025-04-22,Northeast
10200,51,Headphones,70,25,2024-12-04,West
10201,403,USB Drive,63,25,2025-02-02,Central
10202,563,Headphones,10,50,2025-04-18,East
10203,476,Printer,62,50,2024-11-24,Southwest
10204,87,Monitor,40,1200,2025-09-19,North
10205,68,USB Drive,47,25,2025-08-09,Southwest
10206,596,Monitor,80,400,2025-11-22,Northeast
10207,979,Printer,56,400,2025-03-08,Central
10208,42,Monitor,28,500,2025-09-10,Northeast
10209,731,Mouse,56,100,2025-09-09,South
10210,57,Headphones,1,75,2025-07-14,Northeast
10211,738,External HDD,52,1200,2025-07-25,East
10212,196,Monitor,82,1200,2025-03-27,East
10213,760,Mouse,62,1000,2025-02-14,Southwest
10214,678,Router,42,25,2025-03-30,Northeast
10215,62,Webcam,47,50,2025-01-09,North
10216,263,Keyboard,37,75,2025-06-01,West
10217,112,Printer,11,50,2025-09-21,East
10218,765,Headphones,67,2000,2025-10-05,Southwest
10219,711,Webcam,29,2000,2025-03-06,Southwest
10220,178,Router,4,1000,2025-03-08,North
10221,948,Headphones,95,500,2025-01-10,Southwest
10222,26,Router,11,1000,2025-02-14,East
10223,410,Laptop,30,100,2025-03-17,Southwest
10224,758,Printer,79,800,2025-08-05,Southwest
10225,531,Monitor,79,1200,2025-04-19,East
10226,777,Laptop,58,2000,2025-06-21,West
10227,317,Mouse,32,100,2025-06-26,Southwest
10228,532,Mouse,29,50,2025-10-16,East
10229,106,Printer,43,500,2025-11-15,Southwest
10230,749,Headphones,92,100,2025-05-16,West
10231,818,Laptop,85,400,2025-07-06,Northeast
10232,464,Printer,39,2000,2025-11-04,Northeast
10233,246,Keyboard,11,25,2025-06-28,Southwest
10234,81,Webcam,96,50,2025-02-07,North
10235,662,Laptop,27,1000,2024-12-04,Northeast
10236,909,Laptop,24,800,2025-11-03,Northeast
10237,396,Keyboard,37,400,2025-02-19,Northeast
10238,522,Router,65,25,2025-01-21,North
10239,833,Mouse,32,2000,2025-10-20,South
10240,736,Webcam,53,50,2025-10-26,South
10241,926,Keyboard,1,400,2025-01-18,North
10242,264,Webcam,56,1000,2025-07-06,West
10243,661,USB Drive,34,25,2025-05-21,North
10244,790,USB Drive,82,1200,2025-08-29,Southwest
10245,274,Mouse,29,50,2025-09-30,Northeast
10246,706,Keyboard,6,800,2025-09-19,West
10247,944,Monitor,57,100,2025-10-03,Southwest
10248,172,External HDD,95,75,2025-02-26,Southwest
10249,265,Headphones,14,100,2025-02-03,Central
10250,963,Laptop,75,2000,2025-02-12,North
10251,822,Router,69,400,2025-08-13,North
10252,26,Laptop,62,25,2025-03-05,West
10253,469,Mouse,86,500,2025-10-23,West
10254,862,USB Drive,51,400,2025-07-14,North
10255,476,Keyboard,13,50,2025-10-27,West
10256,356,Webcam,76,400,2025-02-01,North
10257,26,External HDD,4,25,2025-10-30,North
10258,34,Headphones,38,2000,2025-02-06,South
10259,264,Laptop,4,400,2025-07-17,Northeast
10260,138,Printer,30,800,2025-08-07,West
10261,816,Keyboard,54,2000,2025-08-28,West
10262,695,Mouse,65,50,2024-12-11,West
10263,875,Webcam,61,500,2025-09-28,Southwest
10264,754,Headphones,49,500,2025-09-06,East
10265,566,USB Drive,31,25,2024-12-27,North
10266,462,Mouse,42,800,2025-09-23,East
10267,168,Webcam,50,50,2025-06-24,West
10268,631,Headphones,23,2000,2025-09-27,South
10269,655,Webcam,78,1000,2025-03-15,Northeast
10270,81,Headphones,99,2000,2025-07-30,South
10271,757,USB Drive,81,100,2025-10-03,Central
10272,914,Headphones,60,50,2025-09-10,North
10273,864,USB Drive,32,75,2025-09-20,East
10274,870,Laptop,56,500,2025-05-24,Southwest
10275,407,Router,56,50,2025-03-22,Central
10276,574,Webcam,87,75,2025-06-30,East
10277,46,Router,34,400,2025-08-13,East
10278,599,Laptop,41,100,2025-07-23,East
10279,611,Mouse,39,500,2025-03-18,Northeast
10280,807,USB Drive,86,100,2025-10-06,North
10281,911,Monitor,42,2000,2025-04-03,South
10282,53,Printer,66,25,2025-04-08,Northeast
10283,984,Laptop,20,400,2025-07-10,Northeast
10284,704,Headphones,14,400,2025-08-14,West
10285,959,Monitor,38,500,2025-05-07,Southwest
